fips,lq_fam,place_total,H,H_norm,n_cat,total,typology
12087,0.41686759342517554,2142717123.5369673,2.9258448043129546,0.5955730399072358,136,2142717123.5369673,"High-LQ (A), high-diversity — ""Diversified specialist"""
02220,0.302008940759159,230056412.97860017,2.7542128734472926,0.5955089866769357,102,230056412.97860017,"High-LQ (A), high-diversity — ""Diversified specialist"""
30047,0.08571565236012446,1341169571.0661817,1.8557513819900664,0.4166157819689799,86,1341169571.0661817,"High-LQ (A), low-diversity — ""Dependent"""
34019,0.06589777624248196,2518814615.083722,0.5696234267627589,0.12264760635631844,104,2518814615.083722,"Low-LQ, low-diversity"
48397,0.4600292585809075,4228694998.7903705,1.8167607185416104,0.41578725273397055,79,4228694998.7903705,"High-LQ (A), low-diversity — ""Dependent"""
32031,0.5187120423110317,20693647628.331657,2.779420840228025,0.5525206520108841,153,20693647628.331657,"High-LQ (A), high-diversity — ""Diversified specialist"""
54033,0.10301153271629944,4686901659.789864,2.7886213711770296,0.5667951590092094,137,4686901659.789864,"High-LQ (A), high-diversity — ""Diversified specialist"""
45007,2.740335854335398,333315866.60890514,2.360526235122142,0.5171661179431245,96,333315866.60890514,"High-LQ (A), high-diversity — ""Diversified specialist"""
25023,0.03557035612994241,22158431503.363964,1.6208163218241938,0.32178510495562807,154,22158431503.363964,"Low-LQ, low-diversity"
29097,0.7335035485835244,1367858760.012028,2.29886472559853,0.5096289791950636,91,1367858760.012028,"High-LQ (A), high-diversity — ""Diversified specialist"""
44009,0.5852809203325487,1479353707.5730655,3.1221067418027415,0.641414410844185,130,1479353707.5730655,"High-LQ (A), high-diversity — ""Diversified specialist"""
36083,2.320306958419426,326999016.85287374,3.3588527882941364,0.7003752053721507,121,326999016.85287374,"High-LQ (A), high-diversity — ""Diversified specialist"""
13241,0.047646362021008096,31907283.9883946,2.478589660846997,0.6272935403075715,52,31907283.9883946,"Low-LQ, high-diversity"
39103,4.604762623951993,995112218.594574,1.9925933365099338,0.431753261748781,101,995112218.594574,"High-LQ (A), low-diversity — ""Dependent"""
06007,0.5150917681310538,663358484.8222696,2.244979774736681,0.47760645721965855,110,663358484.8222696,"High-LQ (A), high-diversity — ""Diversified specialist"""
18027,8.221481596551087,700197745.4527134,1.4706596559332068,0.34976627046431435,67,700197745.4527134,"High-LQ (A), low-diversity — ""Dependent"""
01081,2.855668629583974,562063861.8876508,2.9418708122271067,0.6211460191716331,114,562063861.8876508,"High-LQ (A), high-diversity — ""Diversified specialist"""
12011,0.402815430177705,11438599859.012075,3.6016661723859014,0.7087934582031465,161,11438599859.012075,"High-LQ (A), high-diversity — ""Diversified specialist"""
49013,0.04902890939410332,90484491.37604302,2.3546343596309813,0.5849512143374868,56,90484491.37604302,"Low-LQ, high-diversity"
48339,0.37952187604222826,955544805.984742,2.5054242311395707,0.5206417805549087,123,955544805.984742,"High-LQ (A), high-diversity — ""Diversified specialist"""
45079,0.145077462671595,16894259470.119492,2.915453441676729,0.5751644389727726,159,16894259470.119492,"High-LQ (A), high-diversity — ""Diversified specialist"""
10001,0.4870652648022668,2821548946.5756264,3.1113766698497796,0.6251844745739751,145,2821548946.5756264,"High-LQ (A), high-diversity — ""Diversified specialist"""
36107,1.1750285095575508,21009784409.703117,1.6058051171907342,0.37797032259735736,70,21009784409.703117,"High-LQ (A), low-diversity — ""Dependent"""
36005,0.2669030714526455,3347623597.6238546,2.930683674222714,0.5896969357928888,144,3347623597.6238546,"High-LQ (A), high-diversity — ""Diversified specialist"""
06045,0.00886389983306887,209052687.4267298,2.4988170956987585,0.5539558685187848,91,209052687.4267298,"Low-LQ, high-diversity"
42045,0.2645896985735366,33691118660.602123,1.2971041365226583,0.2621069046094976,141,33691118660.602123,"High-LQ (A), low-diversity — ""Dependent"""
42055,0.03988656696807207,9518088104.319132,2.687644733410322,0.5530346667287335,129,9518088104.319132,"Low-LQ, high-diversity"
16011,0.21447368119617893,326895889.86817515,2.4914937992818955,0.5593398164928581,86,326895889.86817515,"High-LQ (A), high-diversity — ""Diversified specialist"""
04021,0.021817121156252138,1371030690.3459654,2.294449986750929,0.4759991621906286,124,1371030690.3459654,"Low-LQ, high-diversity"
08101,0.3398406628004069,4633146177.509507,1.4646588924758486,0.30284812189517046,126,4633146177.509507,"High-LQ (A), low-diversity — ""Dependent"""
34039,0.04108504328339844,6049296487.29487,2.413372657435649,0.489084082749319,139,6049296487.29487,"Low-LQ, high-diversity"
40019,3.8514884854330793,69487033.98522355,2.4957776971440624,0.6482290954340433,47,69487033.98522355,"High-LQ (A), high-diversity — ""Diversified specialist"""
13153,0.5504895267632133,20040758073.359863,2.933035936111788,0.5815563566656898,155,20040758073.359863,"High-LQ (A), high-diversity — ""Diversified specialist"""
26161,2.548938135928315,6737855300.606999,3.4836372398690356,0.6847314547626969,162,6737855300.606999,"High-LQ (A), high-diversity — ""Diversified specialist"""
35049,0.5699036034066045,1957578382.258057,2.942161571359547,0.588760574932188,148,1957578382.258057,"High-LQ (A), high-diversity — ""Diversified specialist"""
24001,1.225072869051333,233343768.2131095,3.117569052469034,0.6814789102783816,97,233343768.2131095,"High-LQ (A), high-diversity — ""Diversified specialist"""
19103,2.4483953185436134,2128528701.4552066,3.1873131959213894,0.656902991645106,128,2128528701.4552066,"High-LQ (A), high-diversity — ""Diversified specialist"""
31083,0.001666319123362935,94410955.49555811,0.9173912734815199,0.2623735991855697,33,94410955.49555811,"Low-LQ, low-diversity"
42071,0.33733513511935503,3640815069.9146166,2.083498928643928,0.42670150493025116,132,3640815069.9146166,"High-LQ (A), low-diversity — ""Dependent"""
55139,0.06819158163567891,57368496980.92035,0.5694769015746991,0.12069026974640218,112,57368496980.92035,"Low-LQ, low-diversity"
51133,0.6763885667237078,115054907.26364362,1.7974897837366794,0.5453819035393721,27,115054907.26364362,"High-LQ (A), low-diversity — ""Dependent"""
31035,0.010586682192093891,78437842.16247246,2.6494740873361264,0.6257457351295748,69,78437842.16247246,"Low-LQ, high-diversity"
16081,2.0437453968152877,22233395.233531926,2.0871368249088675,0.578007275546313,37,22233395.233531926,"High-LQ (A), low-diversity — ""Dependent"""
21145,0.04793417810152974,2898473632.130113,1.8217795401945782,0.4169358696353335,79,2898473632.130113,"Low-LQ, low-diversity"
39123,0.6399674866573043,175635870.4900169,2.7187972574664965,0.5929807070855869,98,175635870.4900169,"High-LQ (A), high-diversity — ""Diversified specialist"""
53053,0.061212040941138114,18018759639.900352,2.9760593124979517,0.5863955444372967,160,18018759639.900352,"Low-LQ, high-diversity"
12071,0.01814598981231978,1744493710.7369716,2.882077329180499,0.5959283153113792,126,1744493710.7369716,"Low-LQ, high-diversity"
39023,0.17059862661081573,612410240.4781432,2.1200659742118386,0.45016506606562834,111,612410240.4781432,"High-LQ (A), low-diversity — ""Dependent"""
45055,0.03792434829884247,21772937.81375625,1.843625628102577,0.5272763166367461,33,21772937.81375625,"Low-LQ, low-diversity"
17163,0.04227793452897609,16773550466.01242,2.60373121202536,0.5189527586083905,151,16773550466.01242,"Low-LQ, high-diversity"
47143,5.129271848217169,969914.2061974312,1.587902480932322,0.6896172852693909,10,969914.2061974312,"High-LQ (A), low-diversity — ""Dependent"""
02150,0.2523968079832642,1698051321.436027,2.591225077551716,0.540312395404935,121,1698051321.436027,"High-LQ (A), high-diversity — ""Diversified specialist"""
40015,0.20841686568227952,496437177.3577705,2.8739466234603146,0.6024180698765448,118,496437177.3577705,"High-LQ (A), high-diversity — ""Diversified specialist"""
48201,1.5806860924259798,115357046207.27945,2.532082674911629,0.4919058556191226,172,115357046207.27945,"High-LQ (A), high-diversity — ""Diversified specialist"""
28163,0.0015513190118892264,1043165204.3584539,1.895180046140312,0.41616848484329966,95,1043165204.3584539,"Low-LQ, low-diversity"
13127,0.05229678089869982,3929818344.0702205,2.838540248208965,0.5703620878918794,145,3929818344.0702205,"Low-LQ, high-diversity"
34037,1.0139222785836095,220857913.75795293,2.498217980709307,0.5436676435405999,99,220857913.75795293,"High-LQ (A), high-diversity — ""Diversified specialist"""
34021,2.004901747353344,5302271976.541113,3.0717656450842674,0.617225233269206,145,5302271976.541113,"High-LQ (A), high-diversity — ""Diversified specialist"""
36111,0.33873676405006103,201292760.9360508,3.0786929992610967,0.6524729756724691,112,201292760.9360508,"High-LQ (A), high-diversity — ""Diversified specialist"""
37165,0.05312065431194856,46363942.21518838,1.450258720531048,0.3931434297517315,40,46363942.21518838,"Low-LQ, low-diversity"
06093,0.03347707405069553,624465721.1540433,1.7680063115082179,0.37193073875321314,116,624465721.1540433,"Low-LQ, low-diversity"
05125,0.021722309295087783,60935071.22188088,2.638616796119389,0.6275409488795362,67,60935071.22188088,"Low-LQ, high-diversity"
29155,2.7472358404613e-4,109811338.56660862,1.1190230252535478,0.4036022422934647,16,109811338.56660862,"Low-LQ, low-diversity"
18053,0.054000586303032144,756567623.3775566,2.939372341372115,0.6183478640778659,116,756567623.3775566,"Low-LQ, high-diversity"
42069,0.2140908434941337,6132508855.60308,1.7488820525781539,0.360443352050602,128,6132508855.60308,"High-LQ (A), low-diversity — ""Dependent"""
37055,0.16154050849267607,331786024.80246305,2.6524418348753374,0.562136795456585,112,331786024.80246305,"High-LQ (A), high-diversity — ""Diversified specialist"""
37019,0.009714624256535357,1734065413.702796,2.5884931395291186,0.5496287376621605,111,1734065413.702796,"Low-LQ, high-diversity"
34017,0.46218101495161845,2802065052.904678,2.9246929343564636,0.5944520880158053,137,2802065052.904678,"High-LQ (A), high-diversity — ""Diversified specialist"""
42003,0.5215469969209757,104144025767.0924,1.717197044127552,0.3363132357964127,165,104144025767.0924,"High-LQ (A), low-diversity — ""Dependent"""
54037,0.01588104369686992,3360060102.5576334,3.1622044877551096,0.6327937086757376,148,3360060102.5576334,"Low-LQ, high-diversity"
47041,0.004109672868796003,370846630.6898261,1.4764808082331373,0.41528446236417343,35,370846630.6898261,"Low-LQ, low-diversity"
05103,0.005398537529952678,1271628016.0590117,0.9155982656026737,0.27190906645299157,29,1271628016.0590117,"Low-LQ, low-diversity"
01087,0.3980737332735179,348078778.779933,3.1239817713660782,0.6685418794557273,107,348078778.779933,"High-LQ (A), high-diversity — ""Diversified specialist"""
51003,0.5337737156280385,5007628255.355203,2.892815439548037,0.5924498854165565,132,5007628255.355203,"High-LQ (A), high-diversity — ""Diversified specialist"""
23001,0.2171795096793045,58610994.61378046,2.507756422359966,0.5808369024798419,75,58610994.61378046,"High-LQ (A), high-diversity — ""Diversified specialist"""
04017,0.008363933298856884,1538709310.8656192,3.3025676335941037,0.6742906604718276,134,1538709310.8656192,"Low-LQ, high-diversity"
48233,0.003777043013924932,32069196.540091783,2.1834321434178157,0.5290431422174202,62,32069196.540091783,"Low-LQ, low-diversity"
37159,3.979531166624183e-4,1034532882.8284603,3.049578405391675,0.635886487618115,121,1034532882.8284603,"Low-LQ, high-diversity"
55101,0.17926717301621783,756556047.205838,2.704410806442386,0.5787523793932866,107,756556047.205838,"High-LQ (A), high-diversity — ""Diversified specialist"""
13219,0.01284149411849117,370450751.43363506,1.2770788305771223,0.2995952939031233,71,370450751.43363506,"Low-LQ, low-diversity"
39011,0.012323543587301231,80826352.87152919,1.5014267392226264,0.3818650366197195,51,80826352.87152919,"Low-LQ, low-diversity"
44001,3.069264708768654,127774690.391597,3.010891121290332,0.6777239417322458,85,127774690.391597,"High-LQ (A), high-diversity — ""Diversified specialist"""
08117,1.1026830624971065,64164830.94850367,2.8254740202616557,0.69293637621516,59,64164830.94850367,"High-LQ (A), high-diversity — ""Diversified specialist"""
37079,0.004238033136827459,14478693.101625202,0.8862228237665055,0.3455127958719532,13,14478693.101625202,"Low-LQ, low-diversity"
42097,0.016999034732532805,155522441.7921613,1.6503971046325856,0.3745183235027221,82,155522441.7921613,"Low-LQ, low-diversity"
17007,0.034397627618648036,55649829.534517236,1.8616550213984289,0.49496303417377224,43,55649829.534517236,"Low-LQ, low-diversity"
47031,7.2339400246187955,9750705041.067585,1.5097642490762655,0.332306029308961,94,9750705041.067585,"High-LQ (A), low-diversity — ""Dependent"""
35039,0.0904848788400257,246759790.65460455,2.8737621114872747,0.6187597413513489,104,246759790.65460455,"High-LQ (A), high-diversity — ""Diversified specialist"""
26003,0.014716178191077428,42798870.80446923,2.535028647649099,0.5987163159208784,69,42798870.80446923,"Low-LQ, high-diversity"
12095,0.675030718706069,106078830923.28711,2.784144722948695,0.5452750596691754,165,106078830923.28711,"High-LQ (A), high-diversity — ""Diversified specialist"""
10003,1.6607853253834035,5915043833.228045,3.219426259965184,0.6351325910943518,159,5915043833.228045,"High-LQ (A), high-diversity — ""Diversified specialist"""
42037,0.3504277428247766,95622438.97371535,2.7092977755166316,0.6490288515048022,65,95622438.97371535,"High-LQ (A), high-diversity — ""Diversified specialist"""
22071,0.10533758837380842,34513284998.3302,2.8779414765873668,0.5623182797926012,167,34513284998.3302,"High-LQ (A), high-diversity — ""Diversified specialist"""
40125,1.2098750497671333,198561680.7472447,2.9833916554072717,0.7070473296559026,68,198561680.7472447,"High-LQ (A), high-diversity — ""Diversified specialist"""
41067,1.1835287331826143,2528986068.4190593,3.256905817608776,0.655337659844614,144,2528986068.4190593,"High-LQ (A), high-diversity — ""Diversified specialist"""
11001,0.4155717798173054,529770321931.5927,2.791856205147634,0.5393692897982281,177,529770321931.5927,"High-LQ (A), high-diversity — ""Diversified specialist"""
41007,0.023106342328423075,1185029644.3049033,2.212745993614965,0.475454414548261,105,1185029644.3049033,"Low-LQ, low-diversity"
48231,0.11210932830779503,35913559670.446205,1.8572723815154306,0.43288426495841903,73,35913559670.446205,"High-LQ (A), low-diversity — ""Dependent"""
12091,0.4320948809178085,31579660317.81269,3.1387106208663136,0.6223371118046025,155,31579660317.81269,"High-LQ (A), high-diversity — ""Diversified specialist"""
48227,0.0022979999418584096,1680639094.978497,1.521214847195205,0.32961541126479066,101,1680639094.978497,"Low-LQ, low-diversity"
15009,1.3662006377540614,1998406882.1778011,2.54890444763331,0.5333414069143048,119,1998406882.1778011,"High-LQ (A), high-diversity — ""Diversified specialist"""
30023,0.012872127013059823,96275878.9281767,2.034195256587715,0.4772104205018628,71,96275878.9281767,"Low-LQ, low-diversity"
45041,0.007284778920882273,406167451.24027455,1.6948880619743725,0.3688452352172555,99,406167451.24027455,"Low-LQ, low-diversity"
38035,0.4852281829738626,1615235347.6045544,2.762880820414627,0.5676140248285314,130,1615235347.6045544,"High-LQ (A), high-diversity — ""Diversified specialist"""
39143,3.862873868054786,334138046.3248858,1.3098988652413739,0.3365774277597798,49,334138046.3248858,"High-LQ (A), low-diversity — ""Dependent"""
36061,0.3102930987834445,78166096772.86232,2.1409896335597756,0.41783854105256946,168,78166096772.86232,"High-LQ (A), low-diversity — ""Dependent"""
16019,0.015452559999412552,35715100613.23334,1.0447555148299275,0.21430014942326894,131,35715100613.23334,"Low-LQ, low-diversity"
37069,0.07941433410231,30249266.365873218,2.5434158612332776,0.6535285975223566,49,30249266.365873218,"Low-LQ, high-diversity"
12021,0.0421394087970155,1783507798.8514915,2.3928708878870655,0.4878158708672431,135,1783507798.8514915,"Low-LQ, high-diversity"
42077,0.17691387435052924,2119516681.8704832,2.7012055270381987,0.5515095710286955,134,2119516681.8704832,"High-LQ (A), high-diversity — ""Diversified specialist"""
12111,0.4053284018253511,894266553.6227723,2.1225234403795143,0.44334769737818924,120,894266553.6227723,"High-LQ (A), low-diversity — ""Dependent"""
51103,5.912096659304424,854075135.226026,1.762829807453985,0.5133478089701514,31,854075135.226026,"High-LQ (A), low-diversity — ""Dependent"""
36031,0.39208533333952234,93080893.97639844,2.4913324388236173,0.5770328425485926,75,93080893.97639844,"High-LQ (A), high-diversity — ""Diversified specialist"""
49011,0.27904074844976257,20594556536.082836,2.885006825790065,0.5727683092367426,154,20594556536.082836,"High-LQ (A), high-diversity — ""Diversified specialist"""
48453,1.6108169825310692,22288641096.401478,3.0247014063222495,0.5916879170195871,166,22288641096.401478,"High-LQ (A), high-diversity — ""Diversified specialist"""
18043,2.1653942043878867,424635134.1895464,1.687141413417848,0.3797600387725877,85,424635134.1895464,"High-LQ (A), low-diversity — ""Dependent"""
51650,0.6753324364614545,17745059589.770775,3.235886574612267,0.6352660509539235,163,17745059589.770775,"High-LQ (A), high-diversity — ""Diversified specialist"""
28035,0.6091974512139025,1136635947.091644,2.951958983555303,0.6209956821852696,116,1136635947.091644,"High-LQ (A), high-diversity — ""Diversified specialist"""
12009,0.9154580444269725,97741111500.302,3.180478614332181,0.6221608395810889,166,97741111500.302,"High-LQ (A), high-diversity — ""Diversified specialist"""
24009,0.3723043333279237,634312334.3503664,2.6149921395228954,0.5690802905709419,99,634312334.3503664,"High-LQ (A), high-diversity — ""Diversified specialist"""
24021,1.9506907604818258,32726154745.595837,2.535274562664745,0.5001622562829791,159,32726154745.595837,"High-LQ (A), high-diversity — ""Diversified specialist"""
34003,0.43623783911727626,6034003170.962417,2.9866785998214134,0.60012826773585,145,6034003170.962417,"High-LQ (A), high-diversity — ""Diversified specialist"""
37049,0.004501418646196959,7091728753.064366,2.830126665697344,0.5832871008127394,128,7091728753.064366,"Low-LQ, high-diversity"
12115,0.49229178591615236,1002574905.971195,3.1132206236499114,0.6375889649033459,132,1002574905.971195,"High-LQ (A), high-diversity — ""Diversified specialist"""
40143,0.39847312422602427,9066562620.090225,3.2478728018811256,0.6448090856214918,154,9066562620.090225,"High-LQ (A), high-diversity — ""Diversified specialist"""
53037,0.06673743331089717,394522278.8923076,1.389645164638979,0.3228680641547767,74,394522278.8923076,"Low-LQ, low-diversity"
16037,0.013749399509346073,107898147.44840749,2.0978773191750006,0.48741765604042747,74,107898147.44840749,"Low-LQ, low-diversity"
21061,0.028955104008161505,164167459.60667628,2.7166301294716058,0.5886368773162519,101,164167459.60667628,"Low-LQ, high-diversity"
42079,0.03947911038785702,6357774533.238709,2.265280620877073,0.45644802318916017,143,6357774533.238709,"Low-LQ, high-diversity"
29195,0.0022009127099353186,36926217.60901967,1.0521354670295457,0.3268642607773247,25,36926217.60901967,"Low-LQ, low-diversity"
48251,0.01553565924274319,380174544.65078574,2.6028789599233306,0.5874490140515006,84,380174544.65078574,"Low-LQ, high-diversity"
12057,0.24688498230283448,41071401290.95843,3.185622991154964,0.6253983539770788,163,41071401290.95843,"High-LQ (A), high-diversity — ""Diversified specialist"""
54003,0.05404249302459227,6252044467.37051,2.261813406656535,0.4544774793510329,145,6252044467.37051,"Low-LQ, high-diversity"
37113,0.05185944613110302,97388514.09546843,3.1593304812515615,0.6845607757636438,101,97388514.09546843,"Low-LQ, high-diversity"
29165,0.0023969246198805396,1694253126.5221078,1.42239471649131,0.30954463928718823,99,1694253126.5221078,"Low-LQ, low-diversity"
06021,0.006047802765147517,492115849.2577816,1.8726681106322098,0.4121828321464436,94,492115849.2577816,"Low-LQ, low-diversity"
48473,0.030687011319241748,475421493.97500503,1.9091074183985512,0.4808481240087256,53,475421493.97500503,"Low-LQ, low-diversity"
04019,1.0191430041252025,142265147396.91977,1.787567678246988,0.3484606183445464,169,142265147396.91977,"High-LQ (A), low-diversity — ""Dependent"""
39131,1.1146264677701452,8710729351.023361,1.4261904218661143,0.36841032481845676,48,8710729351.023361,"High-LQ (A), low-diversity — ""Dependent"""
12081,0.30250219111109644,2269039618.5868845,2.5436160704262933,0.5242374701042123,128,2269039618.5868845,"High-LQ (A), high-diversity — ""Diversified specialist"""
06019,0.027315689648420547,4176652500.6282015,2.5968808942301784,0.5232645967589314,143,4176652500.6282015,"Low-LQ, high-diversity"
50015,0.23430483385553577,17594903.047286578,2.000734482162185,0.5673652674466577,34,17594903.047286578,"High-LQ (A), low-diversity — ""Dependent"""
04001,0.014219299458625045,2158580077.9119034,3.0949865352126475,0.6309506959359209,135,2158580077.9119034,"Low-LQ, high-diversity"
51093,0.769478842510506,139993327.16836822,1.9964880085367256,0.47315662111189327,68,139993327.16836822,"High-LQ (A), low-diversity — ""Dependent"""
05051,0.0029111843028621675,1152205583.518089,2.0518682476124077,0.4308679766228547,117,1152205583.518089,"Low-LQ, low-diversity"
48117,0.0012172165766375631,37945050.588332735,0.03701887390156572,0.014897490778868486,12,37945050.588332735,"Low-LQ, low-diversity"
26121,0.09785040537210092,2219000250.1900125,1.129178982764107,0.24683067150474236,97,2219000250.1900125,"High-LQ (A), low-diversity — ""Dependent"""
02130,0.08789517698061018,478892978.0389662,2.879568176816658,0.6126114679198782,110,478892978.0389662,"High-LQ (A), high-diversity — ""Diversified specialist"""
05057,0.11582151596536584,64361216.93879703,1.5563671402409838,0.3832998360520128,58,64361216.93879703,"High-LQ (A), low-diversity — ""Dependent"""
41029,0.14105740718558185,2218471609.559374,2.4633437031130083,0.49706006171759465,142,2218471609.559374,"High-LQ (A), high-diversity — ""Diversified specialist"""
21067,0.1615923035553064,19631553823.538223,2.1216473688629054,0.4251429774813175,147,19631553823.538223,"High-LQ (A), low-diversity — ""Dependent"""
36033,1.9323155524994713,54442581.22134976,2.541545651268496,0.6601164199885892,47,54442581.22134976,"High-LQ (A), high-diversity — ""Diversified specialist"""
18091,0.006906131069082192,147730142.71522075,2.390044150042028,0.5535728384633404,75,147730142.71522075,"Low-LQ, high-diversity"
54021,0.0016735837981109458,178108378.70148236,2.4439620939794424,0.5404857065595919,92,178108378.70148236,"Low-LQ, high-diversity"
48053,0.07921136744773956,28026261.79393075,2.3575934186899388,0.5735017654607717,61,28026261.79393075,"Low-LQ, high-diversity"
37085,0.13822001285202085,401345141.06646734,2.3219138243057387,0.5240374246373458,84,401345141.06646734,"High-LQ (A), high-diversity — ""Diversified specialist"""
06069,0.2733803319173544,607490573.3207314,1.0555877698932052,0.23636576074727117,87,607490573.3207314,"High-LQ (A), low-diversity — ""Dependent"""
42111,0.59906467026400545,557443667.3246307,2.8801858275320016,0.6254244058765496,100,557443667.3246307,"High-LQ (A), high-diversity — ""Diversified specialist"""
09180,0.3891171164191355,882571600.7890531,0.778060971119523,0.1708568302657957,95,882571600.7890531,"High-LQ (A), low-diversity — ""Dependent"""
20091,0.3644815610426018,5709353116.928541,3.2613350272414334,0.6517526024143114,149,5709353116.928541,"High-LQ (A), high-diversity — ""Diversified specialist"""
36099,0.0015233864782143096,96315229.2876868,1.6937063996090291,0.41537482436622125,59,96315229.2876868,"Low-LQ, low-diversity"
28045,0.5641475138083246,11586905528.756662,2.6063651843111595,0.5321458624141365,134,11586905528.756662,"High-LQ (A), high-diversity — ""Diversified specialist"""
36075,0.007357310967588013,361071268.1528446,1.7283730167484699,0.4028410104923054,73,361071268.1528446,"Low-LQ, low-diversity"
22103,0.056630709122214344,2794102837.642844,2.60196304693665,0.529644989818332,136,2794102837.642844,"Low-LQ, high-diversity"
09190,0.7987445586432048,112165247.14006476,2.861075399898597,0.6932353378813804,62,112165247.14006476,"High-LQ (A), high-diversity — ""Diversified specialist"""
46085,0.0037920324255518614,61705293.33513934,1.796127793699272,0.43187744346212914,64,61705293.33513934,"Low-LQ, low-diversity"
36007,0.47761513292975183,2209685373.5604076,3.1027526232263187,0.645865743370947,122,2209685373.5604076,"High-LQ (A), high-diversity — ""Diversified specialist"""
08031,0.13322582089427595,17210919563.530006,3.304295228734444,0.6479179946177894,164,17210919563.530006,"High-LQ (A), high-diversity — ""Diversified specialist"""
37059,0.13217607950168286,300213508.0154733,2.1651797451114274,0.5046498573896068,73,300213508.0154733,"High-LQ (A), low-diversity — ""Dependent"""
29115,0.005746846793359868,7351365.842138609,1.1810474009867378,0.40861435826040426,18,7351365.842138609,"Low-LQ, low-diversity"
08007,1.3829076407021454,32239751.1936962,2.5406430459200915,0.6494448121585201,50,32239751.1936962,"High-LQ (A), high-diversity — ""Diversified specialist"""
06089,0.01448671067890122,1124036310.8623893,2.949754811778682,0.5969178988513584,140,1124036310.8623893,"Low-LQ, high-diversity"
19169,1.0742474688943526,2125146812.8878381,2.1543092872263134,0.4412034977829282,132,2125146812.8878381,"High-LQ (A), low-diversity — ""Dependent"""
46102,0.030504207426743417,697737406.3424726,2.883761178440516,0.6183765071750321,106,697737406.3424726,"Low-LQ, high-diversity"
06053,0.2920340627941747,12525327217.055733,2.8523927491718535,0.5599789225471017,163,12525327217.055733,"High-LQ (A), high-diversity — ""Diversified specialist"""
41003,5.880830940505947,1468689700.91725,2.364154595976908,0.49824834834727466,115,1468689700.91725,"High-LQ (A), high-diversity — ""Diversified specialist"""
27109,4.402424846045812,772571912.7379968,2.2665622408505097,0.4890387866489442,103,772571912.7379968,"High-LQ (A), high-diversity — ""Diversified specialist"""
18141,0.10126009370387411,26558503478.420433,0.9704156506570215,0.20098438159886783,125,26558503478.420433,"High-LQ (A), low-diversity — ""Dependent"""
24011,0.10847015482995415,19585134.458004273,0.914898607578222,0.2664245825911258,31,19585134.458004273,"High-LQ (A), low-diversity — ""Dependent"""
37105,0.4489079972751381,23622382.881683584,2.6973974627110495,0.6671687505352288,57,23622382.881683584,"High-LQ (A), high-diversity — ""Diversified specialist"""
49017,0.007831655918286743,102060998.26329829,2.474400689793352,0.5584524935536279,84,102060998.26329829,"Low-LQ, high-diversity"
35001,0.8293691313438545,93438102554.36507,1.5034357545797499,0.2937548988301367,167,93438102554.36507,"High-LQ (A), low-diversity — ""Dependent"""
42115,1.8572154993057008,32078672.02755609,2.2957070862790983,0.6223318259204336,40,32078672.02755609,"High-LQ (A), high-diversity — ""Diversified specialist"""
53063,0.057887048094958433,4730151638.740865,3.537858320845658,0.7051347415159457,151,4730151638.740865,"Low-LQ, high-diversity"
09005,0.09539280194569294,1014042738.0128891,2.4662451632598885,0.5299239739282294,105,1014042738.0128891,"High-LQ (A), high-diversity — ""Diversified specialist"""
31021,0.3614056847834601,4452215.176847638,0.6967951494578865,0.28041099633152555,12,4452215.176847638,"High-LQ (A), low-diversity — ""Dependent"""
47187,0.48430808186143487,1179200904.8639047,2.645326420401851,0.5497142721576235,123,1179200904.8639047,"High-LQ (A), high-diversity — ""Diversified specialist"""
25001,1.187578256410451,3069337626.0588856,3.3039502716603173,0.6567917790238383,153,3069337626.0588856,"High-LQ (A), high-diversity — ""Diversified specialist"""
06061,0.5535323723840025,696915429.0969595,3.115031503293029,0.6379598338576529,132,696915429.0969595,"High-LQ (A), high-diversity — ""Diversified specialist"""
37179,0.063699777273274,736949632.5722337,2.5551424914321936,0.5623985706152104,94,736949632.5722337,"Low-LQ, high-diversity"
21117,0.510107918919469,892651938.4782366,1.7845814530020527,0.3875169387728394,100,892651938.4782366,"High-LQ (A), low-diversity — ""Dependent"""
30081,0.593402491457425,909763205.579111,2.6195854178901206,0.5481309327256148,119,909763205.579111,"High-LQ (A), high-diversity — ""Diversified specialist"""
53067,0.39305986846914476,760633088.9711828,2.7683078279808835,0.5772370168506644,121,760633088.9711828,"High-LQ (A), high-diversity — ""Diversified specialist"""
17093,0.009939375168142313,328329484.1141416,2.0632531210028957,0.4585200868843554,90,328329484.1141416,"Low-LQ, low-diversity"
22005,0.004508687390501008,368565174.5294722,1.414655289946182,0.34412519982066303,61,368565174.5294722,"Low-LQ, low-diversity"
06037,4.049093630021898,305869138224.4146,3.019829384975884,0.5846959390423339,175,305869138224.4146,"High-LQ (A), high-diversity — ""Diversified specialist"""
29101,0.043364088560465246,2931956998.6985016,2.4806100808574585,0.5096235283194109,130,2931956998.6985016,"Low-LQ, high-diversity"
36093,1.2002615413508197,4308677312.232396,1.4608128402305811,0.2996417874777184,131,4308677312.232396,"High-LQ (A), low-diversity — ""Dependent"""
04003,0.7019969311845756,17632193760.483837,2.6398196853389635,0.5240906344987251,154,17632193760.483837,"High-LQ (A), high-diversity — ""Diversified specialist"""
29039,0.006578164611994681,39061809.009240076,2.4203963630021343,0.6012881728006473,56,39061809.009240076,"Low-LQ, high-diversity"
